index,filename,poster,title,post
1559,19396page120121213024433103347.html,/profiles/PA9O6A3F67E224V/,[sold],"Cactus - 5 left
Squid - 2 left
Juju - 3 left
Bureaucrat - 1 left

Message me in game or leave a post here and we can meet up.

All commons free (chick, pig, batterfly, butterfly, firefly, frog, crab - many of each available) but you have to come to me."
1560,19403page120121213021042977686.html,/profiles/PCRNH6RCVNS1072/,sold!,I have rook no more :)
1561,19405page120121213022256254466.html,/profiles/PUVPK0NSI0F2U33/,:::::ESSENCES! You know you want em!::::: ♥,"Rookswort-250c
Gandlevery-250c
Yellow-350c
Rubeweed-400c
Silvertongue-150c
Purple-250c
Hairball-300c

Go spend your 'mazin money on this (;"
1562,19407page120121213023553172720.html,/profiles/PUVU4MT0MGF2IJI/,"teleportation script to hell! trade or 9,000 in marketplace.","Panka Surazu!  9,000 in the auctions now or message me about a trade!"
1563,19416page120121213025801392817.html,/profiles/PHFCEMJJ5CD2TR0/,"Full Set of Dolls  Sold, thanks  :)","All 3 dolls, 1 M.  Send me a frog mail, post here, or find me in game.  :)"
1564,19442page120121213025312033596.html,/profiles/PUVP9E6JIVF27LB/,Molybdenum Ingots :3,"I've got around 136 molybdenum ingots I'd like to sell at 85 currants each, that's 11,560c total if you're interested :)"
1565,19451page120121213025255433580.html,/profiles/PUVK46QGM9G2ANO/,TWO Friedrich dolls for sale or trade (BOTH SOLD!),Both sold. Thanks everyone ♥
1566,19454page120121213030807606011.html,/profiles/PUVFDC083PE2F30/,ROOK Cubimal! will BUY or Trade- GOT one,"I would buy a Rook cubimal for 375k - got it for 385k

I got the last cubimal I needed for trophy...(Rook)!"
1567,19459page120121213031725801081.html,/profiles/PUVPK51668G2OG8/,"[!] No longer need, got one! [!] [WTB] Old style tree poison. [60k]",IM me or send me mail or something :D
1568,19460page120121213031207055768.html,/profiles/PUVE2C8P6PG2RA3/,"TRADE COMPLETE Looking for a Rook cubi, please read of my offer : )",I have a spare rube cubimal plus I will offer 100k currants on top of the rube and some other goodies as part of the trade.  Please find me in game.
1569,19463page120121213025711014426.html,/profiles/PUVRFHE241H280C/,buying one organic chocolate egg!!,what the title says! IM me with your price please :)
1570,19464page120121213025242256731.html,/profiles/PUVFGCE493H2I7G/,The Three Sisters Drive-Thru!,"The Drive-Thru will be open whenever rk16269, sir Clare or I are online. IM one of us with an order and we will work out a price on any food or drink you want. It will be it made very quickly, probably within 5 minutes, unless it's a big order. We will also cater any parties or be waitress for them.

Edited to say: The 3 Sisters Drive Thru is an extension of the 3 sisters diner."
1571,19465page120121213024658079944.html,/profiles/PUV4JLDOOSE23KF/,Nietzche doll for trade (Ann / Ludwig / Rook or Rube cubi) or sale,IM me in game if you're interested. :-)
1572,19466page120121213024105900136.html,/profiles/PUVFGCE493H2I7G/,Pumpkins-SOLD!,I have a bunch of pumpkins i dont want so make an offer i have 39 to get rid of!
1573,19478page120121213023527538044.html,/profiles/PHFN9R9390D25C1/,Selling:  The Machinist's Cookbook,"Hi there!  Do you use Machines to make things?  Can you never remember what the recipes are for all those different Girders and Fuelcells and Posts?  Well, friends, The Machinist's Cookbook is the note for you!  On a single sheet of paper, you will find all of the current Machine recipes for Blockmakers, Fuelmakers, Woodworkers and Metal Machines.  

No need to run back home anymore because you didn't bring enough Jellisacs!   No bringing the wrong kind of gas or ingots!

The Machinist's Cookbook is available today for only 15 currants on auction or direct by mail or home street delivery if you contact me directly!  Exclamation point!!!"
1574,19483page120121213031721549476.html,/profiles/PUVFGCE493H2I7G/,Three Sisters Diner!,"The Three Sisters Diner is now open for buisness! Stop by gracerigney's /home to eat your fill in the lounge, or you can dress up and eat a more formal dinner down in the resturaunt. The menu can be found here. 
All prices are lower than auctions. We serve breakfast, lunch, and dinner, and drinks. We will soon be serving desserts. Feel free to stop by whenever we are online!;)"
1575,19486page120121213022905268754.html,/profiles/PHFIS28II2D239P/,Semi rare cubies for sale,"Yeti - 48k -sold
Gwen - 53k - sold
Magic Rock - 50k - sold
Greeterbot - 4k
Deimaginator - 3k
Cactus - 3k
Sno Cone - 3k
Juju - 3k
Smuggler - 4k

Message me if interested. Thank you. :-)"
1576,19487page120121213022249501918.html,/profiles/PUVRFHE241H280C/,WHERE IS THE MARKETPLACE EXPLAINY THINGY?!?!?!??!!?,WHERE IS IT!!!!!!!?!?!?!??!??????????????????/
1577,19491page120121213022734859628.html,/profiles/PUVALJBL85D2J5T/,Broken Kitchen Tools,"Have any broken kitchen tools you need repaired?  Send them to me, I will repair them for free! :D"
1578,19492page120121213021010793662.html,/profiles/PUVALJBL85D2J5T/,Broken Kitchen Tools,"Have any broken kitchen tools you need repaired?  Send them to me, I will repair them for free! :D"
1579,19501page120121213020829177182.html,/profiles/PUVNUT374IK24UQ/,Trading Magic Rock Cubis for Gwen and Yeti,"I have 2 Magic Rock cubis I would like to trade for a Gwen and a Yeti.

Just IM me in-game or leave message here

Thanks"
1580,19504page120121213031357519339.html,/profiles/PUV1P773GVP2RUR/,LTB Rook Cubi,Please let me know if you have one for sale. Thank you and have a great glitch day <3
1581,19505page120121213031756406383.html,/profiles/PUVFQDGJS5D2KP6/,Magic Rock Cubi for sale,"I have a Magic Rock. He has been taken out of the box only to verify that it is indeed a Magic Rock Cubi. Never raced. He comes with a certificate of authenticity and has only had one owner.

55k. Or best offer. There's no time limit, just whenever I get bored or something."
1582,19513page120121213023055638538.html,/profiles/PUVK55QU5CE2VS2/,Maxy's takeaway service,Are you low on energy or mood? Want to get it back? For a small fee you can buy food and drinks!
1583,19515page120121213030308649418.html,/profiles/PA94NH11CGD2IIF/,Crazy Cubi Clearance!  **grab a great deal on these lil guys**,"10 Jujus - 1.5k each
6 Bureaucrats- 1k each
13 Cactus- 1k each
2 Deimag- 2k each
13 Snocone- 2k each
3 Greeter- 2.5k each
3 Smuggler- 2.5k each
2 Dustbunny- 3k each

OR Make me an offer!"
1584,19519page120121213020618112085.html,/profiles/PHF5PQ7NR1D2JB0/,Selling Humbaba - Alph - Tii  Emblems,3K each
1585,19534page120121213025823995098.html,/profiles/PA9SGIV1AUD2PNL/,Selling/Trading Nono powder! ALL SOLD!!!,"I have almost 500 nono powders....I'm selling for 100c each or trading 1 and 1 for  krazy salts or tangy sauce. Thanks :)

Also, I will trade 5 nono's for a broken kitchen tool.

ALL SOLD!"
1586,19540page120121213022944502313.html,/profiles/PUVFGCE493H2I7G/,Cubis for Vapour? (OR OTHER RESOURCES),"I have the following cubis available to trade for vapour:
~17 Cactus, 23 Bureacrat, 17 Juju, 36 Sno Cone Vendor: Trading one of these cubimals for 3 Stacks of Plain Vapour or 4 stacks of Cherries, Beans, Paper, Planks, Allspice.
~8 Deimaginator, 6 Smuggler, 2 Greeterbot, 4 Dustbunny: Trading one of these cubimals for 4 Stacks of Plain Vapour or 5 stacks stacks of Cherries, Beans, Paper, Planks, Allspice."
1587,19541page120121213023625497421.html,/profiles/PUVQL7VESSF2QS3/,I'd like to buy an Alph emblem,I'd like to buy an Alph emblem
1588,19544page120121213020550758010.html,/profiles/PHV3LQL9IH226R4/,finished - thank you simplin,"i missed the easter egg hunt so i want to hold your eggs to get the discovered new item xp and yeah thats about it ill give you one packet of strawberry seeds for about a minute of you eggs time.

update- thanks simplin"
1589,19545page120121213021137826514.html,/profiles/PA9AAQRSQ1E2VC8/,Nevermind...,"Sorry... was looking for a trade for a cubimal that I opened from a box not even 15 minutes after posting this. Carry on, carry on. "
1590,19546page120121213021719439833.html,/profiles/PHFDLEJLI4D2JJF/,Trading Emblems for EHSP,"I'll trade any of the following emblems for full EHSP:

Alph x3
Mab x3
Pot x3
Grendaline x3 
Cosma x2
Tii x2
Lem
Humbaba 
Spriggan
Friendly
Zille

Message me here or in game! Thx!"
1591,19556page120121213030716930633.html,/profiles/PCRG4AJDLNS1TTP/,Have Ayn Rand doll looking to trade for different doll (done),"Got an extra Ayn doll would love to trade for a different doll - PM me, please."
1592,19561page120121213031729489974.html,/profiles/PCR61HPH90K127D/,GNG for sale - SOLD!,Sold :)
1593,19573page120121213031337496156.html,/profiles/PUV4LC37N8D26UP/,Alph/Pot icon kits! 35K,"Do you want to be a Giant Lover?

Or simply tired of sorting, finding, donating to random giants in search of every single dang emblem.

Fear no more! Buy all your emblems at once and iconize!

Cosma, Friendly, and Lem...coming soon..."
1594,19583page120121213031717938738.html,/profiles/PUVPTAI371M2362/,"Selling SWF ""F"" Blocks","I have 3 red ""F"" Blocks and 1 white F Block for sale. I was thinking 1k for each red and 500 for the white, but I'm always up for best offer!"
1595,19586page120121213031622683507.html,/profiles/PHV42RH48O02524/,Cactus - 1750,"Bureaucrat & Cactus - 1750 each

IM me inWorld."
1596,19588page120121213031714734404.html,/profiles/PUV839LK9GG23AI/,SELLING UNCLE FRIENDLY CUBIMAL,"I want at least 60k for my Uncle Friendly Cubimal.

IM me in game if interested."
1597,19591page120121213024814765140.html,/profiles/PM1GBN2Q1H12041/,I sell,"bureaucrat, sno cone, cactus, yeti, deimaginator, magic rock, dustbunny"
1598,19592page120121213021224000192.html,/profiles/PCREA6UUINS1JFL/,Dusty Stick For Sale :),"Currants Only  
Will  Sell My Very Rare Dusty for 11mil 
leave offers here please :)"
1599,19595page120121213022018820042.html,/profiles/PUVAHJA7CLE26T8/,Selling Greeterbot Cubimal,7k Or IM Me If You Want Any Cheaper!
1600,19596page120121213030726778100.html,/profiles/PUV9J6FBP1F2FJF/,Rare Item Rental Request,"I really want to get the ""Discover New Item"" for a few of the rarer items.  Is anyone willing to rent them to me?  Literally, just want to interact with them and hand them back over, figure we can do the deals in public at Level 4 East.

I'm looking to use:
SB-1
Plate of Beans
T-1

I'll pay whatever rental fee people are looking for (100k a piece?) or items (GNG/Strawberry Seeds/Old Poison/Icons), and hand the items back in under a minute.  Thanks."
1601,19605page120121213030530171586.html,/profiles/PCREMRVAJNS1JKK/,sold,Just mail or catch me in IM ty.
1602,19611page120121213022220428444.html,/profiles/PUVOPO3N5VK29TS/,Nietzche doll for trade. Looking for a Rand doll. **CLOSED**,"IM, mail, post here if interested"
1603,19618page120121213020918226946.html,/profiles/PUVK46QGM9G2ANO/,GNGx2 FOR SALE ( BOTH SOLD ),Both sold. Thank you !
1604,19619page120121213021522770796.html,/profiles/PA9NNVA43VD2LLH/,Kronos Rats & Starscream's FFF Service,"Well, since you guys all love us, we decided to put together a FFF service! (Free Food Fast) simple, all you have to do:
1. IM/mailbox either one of us with your order
Thats all! Then we will get back to you as fast as we can with your food/beverage! There will also soon be a ""resturant"" at my /home. The group: www.glitch.com/groups/RDO48... I hope to see you join! (Actually, you better join!)"
1605,19623page120121213022144524266.html,/profiles/PUVFQDGJS5D2KP6/,Gwen cubi,"I have her. I don't want her. I want more cubi boxes full of chicks and butterflies.

55k or best offer.

I'm here all night, tip your waitress."
1606,19626page120121213025143547071.html,/profiles/PHVM21BKGB92OU0/,Helga cubimal,"40k OBO.
IM me in game."
1607,19630page120121213024455940092.html,/profiles/PM1GBN2Q1H12041/,cubimal's,"bureaucrat, sno cone, cactus, gwendolyn, deimaginator, magic rock, dustbunny, greeterbot, smuggler, helga plz im me iff want someone"
1608,19636page120121213020911661968.html,/profiles/PA9ILO0G24E2L81/,Gwen Cubimal,I have a Gwendolyn Cubimal for sale. PM me in game or post here if interested. (:
1609,19642page120121213020925260851.html,/profiles/PUVK46QGM9G2ANO/,Done,Done
1610,19643page120121213030616032647.html,/profiles/PHFQLOVSFFD2RUL/,MAGIC ROCK CUBIMAL FOR 55K!  SOLD,Get it while it's hot!
1611,19646page120121213025147407903.html,/profiles/PUVI3920VSF2744/,Yeti Cubimal for sale-55K!!!,"The title says it all. First come first serve.    ♥     ♥     ♥    ♥    ♥

									♥Sutton♥"
1612,19659page120121213021618260491.html,/profiles/PCRDD0KABVM10J8/,Selling Senor Pickle- 1 M.  ... aaaand SOLD!,The Senor wants a good home.  PM if you're interested.
1613,19662page120121213031830403591.html,/profiles/PUVK46QGM9G2ANO/,Looking for a Friedrich doll (DONE),"Wanting to buy one. Name your price and we can work something out :)

(Will not pay more than 355k for one)"
1614,19667page120121213025524583628.html,/profiles/PUVQMCE3D9D2K8E/,"Bigger bag w/ 11 emblems, 4 rare cubis, 1 potion for sale!","For sale:  Bigger blue bag containing one each of all eleven emblems plus Cubis - Uncle Friendly, Greeterbot, Smuggler, Magic Rock, and one full door drink. Asking 80k for all - a fantastic savings!  IM me or drop me a message here and I'll get back to you. Will be in and out of the game thru the day. Thanks!!"
1615,19673page120121213031014341348.html,/profiles/PHVDBE55GM42N19/,"senior funpickle, 500K sold",pm if interested
1616,19676page120121213020759134592.html,/profiles/PUVQGGOG6PK29DN/,Looking for a Pickle! Nevermind,...................................
1617,19682page120121213022816969273.html,/profiles/PUVFDC083PE2F30/,Cubis for Sale! Sale! Sale! all SOLD OUT!,"Batterfly         X 10   = 200 each
Firefly              X 7   = 500 each 
 Crab                X 12 = 200 each
 Frog                X13= 200 each
 Squid              X 2 = 4k each
 Juju                 X 2 =  4k each
 Dustbunny   X 1= 8k
 Magic Rock  X 1 =  60k 
 Cactus            X1  = 8k
 Deimaginator  X2 = 8k each
 Bureaucrat   X1 =   8k    
You can buy separate  Or  I would take 120k for the whole bunch.    Post here and send me an IM please if interested"
1618,19688page120121213025750544972.html,/profiles/PHV8FFNSUB9254U/,Greeterbot and Juju for Sale!,"8k for greeterbot and 3.5k for juju :)

Message me in game to set up a sale!"
1619,19690page120121213021309439219.html,/profiles/PHFMS2HPJCD23D4/,"Senior funpickle, rook, dusty stick.","If for sale, IM me to set up a deal."
1620,19700page120121213021634282163.html,/profiles/PUVDGQG61EE28BB/,Rook Cubimal for Sale! SOLD!,"Rook sold quickly, but I still have a yeti cubimal along with some other uncommon/semirares!"
1621,19701page120121213022207267226.html,/profiles/PUV5GM00M6D2HVS/,Greeterbot - make me an offer,"As above, will  take the highest bidder after 24 hours"
1622,19706page120121213020828739516.html,/profiles/PUVOPO3N5VK29TS/,closed,closed
1623,19707page120121213023444959472.html,/profiles/PHVO3VOR3N621PJ/,Old Style Tree Poison Antidote,I have an Old Style TPA for sale. Make an offer :)
1624,19711page120121213032025368860.html,/profiles/PCRHHQ7QNNS1J1S/,Dolls?,"Okay, got my cubi collection, never ever got a doll, so I'm thinking... if anyone out there wants to sell me some - of various, not all the same - I can mine and sell stuff to get them.  So... Im or reply with sensible offers and, hopefully we can make a deal."
1625,19713page120121213031340716121.html,/profiles/PHFQLOVSFFD2RUL/,Selling Magic Rock for Super low price!,55K!  :D
1626,19714page120121213030640432482.html,/profiles/PHFPNPEPCFD25V9/,Cubis!,"Okay, so I would like to sell the following:
Bureaucrat Cubimal: 5k X2
Deimaginator 5k X1
Squid 5k X1
Reply below, or IM me in the game!"
1627,19720page120121213025217387969.html,/profiles/PUVI3920VSF2744/,Looking for gardener that I can trust -CLOSED-,"Heyy! At this point in the game I am getting too lazy to hoe, water, and tend my plants. I'm looking for a gardener who will hoe my plots and leave whatever they plant for me, and dont stop reading yet,i will pay 10k a week (depending on if you gardened alot..). For example, if you just do one crop or none a week, no moolah. If you plant a good amount/as much as you can for the week, i will give you 10k (maybe more if i feel generous :D) a week and let you in to reap SOME of the harvest. Like i said, I am getting lazy PLUS this will help you get some gardening badges. For best results, IM me, if offline, mail me. If you comment, I will most likely not get to you. First come first serve.Thanks so much! 

PS:If i catch you stealing or see things ""mysteriously dissapearing"", You will be the only one with a key to the house, so i will just revoke your key and hire someone else (unless its a bug ☺)

                                                                                Sincerely, ♥Sutton♥

EDIT: If you have already seen this and you think its closed, my gardener quit soo its back :P"
